orig.ident	nCount_RNA	nFeature_RNA	percent.mt	ID	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	inferCNV_CNV_count	inferCNV_ploidy_sc
ST1129	221999	8492	2.493254474	human_E2_D5_Auto_ST_39	ST1129_R.sc79	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	0	euploidy
ST1129	476850	8995	1.427912341	human_E2_D5_Auto_ST_40	ST1129_R.sc80	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1024	256739	10044	2.499814987	human_E20_D6_Allo_ST_1	ST1024_R2.sc17	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	1	aneuploidy
ST1024	92817	6578	6.126032947	human_E20_D6_Allo_ST_14	ST1024_R2.sc38	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	2	aneuploidy
ST1024	328170	9531	2.359143127	human_E20_D6_Allo_ST_17	ST1024_R2.sc57	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	1	aneuploidy
ST1024	92737	7430	4.177404919	human_E20_D6_Allo_ST_18	ST1024_R2.sc58	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	305908	10710	3.258822914	human_E20_D6_Allo_ST_19	ST1024_R2.sc59	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	18140	4717	10.02205072	human_E20_D6_Allo_ST_2	ST1024_R2.sc18	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	259183	10522	3.653789022	human_E20_D6_Allo_ST_20	ST1024_R2.sc60	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	1	aneuploidy
ST1024	715491	12067	1.962568362	human_E20_D6_Allo_ST_22	ST1024_R2.sc62	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	2	aneuploidy
ST1024	192198	9922	3.225319722	human_E20_D6_Allo_ST_23	ST1024_R2.sc63	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	2	aneuploidy
ST1024	298532	8276	2.544450846	human_E20_D6_Allo_ST_24	ST1024_R2.sc64	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	0	euploidy
ST1024	227280	9024	2.80095037	human_E20_D6_Allo_ST_28	ST1024_R2.sc68	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	4	aneuploidy
ST1024	239819	9366	2.316330232	human_E20_D6_Allo_ST_29	ST1024_R2.sc69	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	1	aneuploidy
ST1024	113691	8188	3.663438619	human_E20_D6_Allo_ST_30	ST1024_R2.sc70	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	187319	9155	3.475354876	human_E20_D6_Allo_ST_31	ST1024_R2.sc71	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	1	aneuploidy
ST1024	46348	5475	5.148010702	human_E20_D6_Allo_ST_33	ST1024_R2.sc73	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	0	euploidy
ST1024	307930	9206	2.230377034	human_E20_D6_Allo_ST_34	ST1024_R2.sc74	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	153443	8673	3.158176	human_E20_D6_Allo_ST_36	ST1024_R2.sc76	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	200483	7455	2.504451749	human_E20_D6_Allo_ST_38	ST1024_R2.sc78	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	475652	10949	2.295796086	human_E20_D6_Allo_ST_39	ST1024_R2.sc79	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	15804	4428	12.69931663	human_E20_D6_Allo_ST_4	ST1024_R2.sc20	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	67712	5969	7.816930529	human_E20_D6_Allo_ST_40	ST1024_R2.sc80	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	79342	6545	2.264878627	human_E20_D6_Allo_ST_41	ST1024_R2.sc81	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	0	euploidy
ST1024	297872	9077	1.94479508	human_E20_D6_Allo_ST_43	ST1024_R2.sc83	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	203069	9532	3.043792996	human_E20_D6_Allo_ST_44	ST1024_R2.sc84	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	0	euploidy
ST1024	211997	8787	2.509469474	human_E20_D6_Allo_ST_47	ST1024_R2.sc87	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	132331	8051	3.32046157	human_E20_D6_Allo_ST_48	ST1024_R2.sc88	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	121882	6401	3.549334602	human_E20_D6_Allo_ST_49	ST1024_R2.sc89	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	2	aneuploidy
ST1024	338541	9580	3.135809252	human_E20_D6_Allo_ST_50	ST1024_R2.sc90	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	302795	9283	2.486500768	human_E20_D6_Allo_ST_51	ST1024_R2.sc91	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	aneuploidy
ST1024	273869	8507	2.891528431	human_E20_D6_Allo_ST_52	ST1024_R2.sc92	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	104919	7354	4.565426662	human_E20_D6_Allo_ST_53	ST1024_R2.sc93	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	4	aneuploidy
ST1024	153871	7108	3.393751909	human_E20_D6_Allo_ST_55	ST1024_R2.sc95	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	0	euploidy
ST1024	168277	8902	2.604039768	human_E20_D6_Allo_ST_6	ST1024_R2.sc22	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	1	aneuploidy
ST1003	35846	6778	5.660324722	human_E21_D6_Cryo_NC_14	ST1003_R1.sc14	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	53301	5476	14.27552954	human_E21_D6_Cryo_NC_36	ST1003_R1.sc36	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	31598	4252	7.706183936	human_E21_D6_Cryo_NC_37	ST1003_R1.sc37	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1003	42291	4899	15.24910738	human_E21_D6_Cryo_NC_38	ST1003_R1.sc38	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	250264	8398	2.0730109	human_E21_D6_Cryo_NC_53	ST1003_R1.sc53	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	3	aneuploidy
ST1003	198450	8736	2.642479214	human_E21_D6_Cryo_NC_54	ST1003_R1.sc54	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	454187	10696	1.777902054	human_E21_D6_Cryo_NC_62	ST1003_R1.sc62	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	358097	10097	1.955615378	human_E21_D6_Cryo_NC_63	ST1003_R1.sc63	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	208890	9098	2.871846426	human_E21_D6_Cryo_NC_64	ST1003_R1.sc64	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	289312	9336	2.038975224	human_E21_D6_Cryo_NC_65	ST1003_R1.sc65	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	514592	9875	2.167931099	human_E21_D6_Cryo_NC_66	ST1003_R1.sc66	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1003	378090	9705	1.907746833	human_E21_D6_Cryo_NC_67	ST1003_R1.sc67	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	692024	10900	1.430008208	human_E21_D6_Cryo_NC_68	ST1003_R1.sc68	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	243523	8680	2.807537686	human_E21_D6_Cryo_NC_69	ST1003_R1.sc69	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1003	179563	9006	2.625262443	human_E21_D6_Cryo_NC_70	ST1003_R1.sc70	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	171877	7363	5.855931858	human_E21_D6_Cryo_NC_71	ST1003_R1.sc71	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1003	640872	10538	1.474865496	human_E21_D6_Cryo_NC_72	ST1003_R1.sc72	E21	4BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1024	113513	6574	3.100085453	human_E22_D6_Cryo_NC_1	ST1024_R4.sc1	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	256804	7978	2.325119546	human_E22_D6_Cryo_NC_10	ST1024_R4.sc10	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	29478	4691	6.218196621	human_E22_D6_Cryo_NC_11	ST1024_R4.sc11	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	48009	5096	4.617884147	human_E22_D6_Cryo_NC_12	ST1024_R4.sc12	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	63220	4578	6.959822841	human_E22_D6_Cryo_NC_2	ST1024_R4.sc2	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	41315	4831	5.044172819	human_E22_D6_Cryo_NC_7	ST1024_R4.sc7	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	54912	5729	4.228583916	human_E22_D6_Cryo_NC_8	ST1024_R4.sc8	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	155350	6967	2.752494368	human_E23_D5_Cryo_NC_1	ST1024_R4.sc13	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	113502	5945	2.947965675	human_E23_D5_Cryo_NC_10	ST1024_R4.sc22	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	226952	7500	2.057703832	human_E23_D5_Cryo_NC_12	ST1024_R4.sc24	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	150745	6433	2.700587084	human_E23_D5_Cryo_NC_13	ST1024_R4.sc25	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	96048	6262	3.406630018	human_E23_D5_Cryo_NC_15	ST1024_R4.sc27	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	74378	6042	3.708085724	human_E23_D5_Cryo_NC_16	ST1024_R4.sc28	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	176951	6632	3.251182531	human_E23_D5_Cryo_NC_18	ST1024_R4.sc30	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	25314	4558	15.3906929	human_E23_D5_Cryo_NC_2	ST1024_R4.sc14	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	120579	6073	4.532298327	human_E23_D5_Cryo_NC_21	ST1024_R4.sc33	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	137570	6900	2.816747837	human_E23_D5_Cryo_NC_23	ST1024_R4.sc35	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	224722	7820	2.414983847	human_E23_D5_Cryo_NC_25	ST1024_R4.sc37	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	6	aneuploidy
ST1024	136693	6609	2.668022503	human_E23_D5_Cryo_NC_26	ST1024_R4.sc38	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	125236	7001	3.283400939	human_E23_D5_Cryo_NC_27	ST1024_R4.sc39	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	161970	6515	2.439340619	human_E23_D5_Cryo_NC_3	ST1024_R4.sc15	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	270524	8116	2.126983188	human_E23_D5_Cryo_NC_6	ST1024_R4.sc18	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	257912	7773	2.019681132	human_E23_D5_Cryo_NC_7	ST1024_R4.sc19	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	48907	5267	4.847976772	human_E23_D5_Cryo_NC_8	ST1024_R4.sc20	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	40249	4846	5.088325176	human_E23_D5_Cryo_NC_9	ST1024_R4.sc21	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	118377	5159	0.287217956	human_E24_D6_Cryo_NC_1	ST1024_R4.sc41	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	288016	8055	1.917949003	human_E24_D6_Cryo_NC_10	ST1024_R4.sc50	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	136214	7247	2.729528536	human_E24_D6_Cryo_NC_11	ST1024_R4.sc51	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	167321	6572	2.944041692	human_E24_D6_Cryo_NC_12	ST1024_R4.sc52	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	376673	8212	1.477408787	human_E24_D6_Cryo_NC_13	ST1024_R4.sc53	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	203549	7239	2.174906288	human_E24_D6_Cryo_NC_14	ST1024_R4.sc54	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	437902	8509	1.69604158	human_E24_D6_Cryo_NC_15	ST1024_R4.sc55	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	91119	5667	3.536035295	human_E24_D6_Cryo_NC_16	ST1024_R4.sc56	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	160145	6543	2.369727435	human_E24_D6_Cryo_NC_17	ST1024_R4.sc57	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	278095	8167	1.864111185	human_E24_D6_Cryo_NC_18	ST1024_R4.sc58	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	126492	6572	3.365430225	human_E24_D6_Cryo_NC_19	ST1024_R4.sc59	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	45860	4386	0.274749237	human_E24_D6_Cryo_NC_2	ST1024_R4.sc42	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	124664	6732	2.596579606	human_E24_D6_Cryo_NC_20	ST1024_R4.sc60	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	114282	6423	3.378484801	human_E24_D6_Cryo_NC_21	ST1024_R4.sc61	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	PE	0	euploidy
ST1024	76248	5202	8.345136922	human_E24_D6_Cryo_NC_22	ST1024_R4.sc62	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	186757	6944	3.410313937	human_E24_D6_Cryo_NC_23	ST1024_R4.sc63	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	198158	7213	2.84570898	human_E24_D6_Cryo_NC_24	ST1024_R4.sc64	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	284767	8106	1.808144904	human_E24_D6_Cryo_NC_25	ST1024_R4.sc65	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	294225	7629	2.258475656	human_E24_D6_Cryo_NC_26	ST1024_R4.sc66	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	2	aneuploidy
ST1024	184522	7393	2.373158756	human_E24_D6_Cryo_NC_27	ST1024_R4.sc67	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	328104	8486	2.316338722	human_E24_D6_Cryo_NC_28	ST1024_R4.sc68	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	256040	7867	1.634119669	human_E24_D6_Cryo_NC_29	ST1024_R4.sc69	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	49861	4380	0.760113114	human_E24_D6_Cryo_NC_3	ST1024_R4.sc43	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	167575	7651	3.034462181	human_E24_D6_Cryo_NC_30	ST1024_R4.sc70	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	470401	9848	1.871807245	human_E24_D6_Cryo_NC_31	ST1024_R4.sc71	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	250465	7389	1.875711177	human_E24_D6_Cryo_NC_32	ST1024_R4.sc72	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	111630	5758	4.334856221	human_E24_D6_Cryo_NC_37	ST1024_R4.sc77	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	1	aneuploidy
ST1024	124685	5424	3.050086217	human_E24_D6_Cryo_NC_38	ST1024_R4.sc78	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	92417	5286	5.694839694	human_E24_D6_Cryo_NC_39	ST1024_R4.sc79	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	51725	4492	4.272595457	human_E24_D6_Cryo_NC_4	ST1024_R4.sc44	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	66463	5899	4.692836616	human_E24_D6_Cryo_NC_41	ST1024_R4.sc81	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	0	euploidy
ST1024	139957	6731	2.82515344	human_E24_D6_Cryo_NC_42	ST1024_R4.sc82	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	122037	5320	2.554143416	human_E24_D6_Cryo_NC_43	ST1024_R4.sc83	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	112903	5853	2.982205964	human_E24_D6_Cryo_NC_44	ST1024_R4.sc84	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	45759	4290	7.48049564	human_E24_D6_Cryo_NC_46	ST1024_R4.sc86	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	41320	4800	4.174733785	human_E24_D6_Cryo_NC_47	ST1024_R4.sc87	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	41445	5186	4.111473037	human_E24_D6_Cryo_NC_48	ST1024_R4.sc88	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	150108	6392	2.045194127	human_E24_D6_Cryo_NC_49	ST1024_R4.sc89	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	179865	6254	0.567091986	human_E24_D6_Cryo_NC_5	ST1024_R4.sc45	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	1	aneuploidy
ST1024	52025	5413	3.423354157	human_E24_D6_Cryo_NC_50	ST1024_R4.sc90	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	157465	5858	2.371955673	human_E24_D6_Cryo_NC_52	ST1024_R4.sc92	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	108136	5169	0.205297033	human_E24_D6_Cryo_NC_56	ST1024_R4.sc96	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	173370	6607	0.436061602	human_E24_D6_Cryo_NC_8	ST1024_R4.sc48	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1024	185977	8034	2.547626857	human_E24_D6_Cryo_NC_9	ST1024_R4.sc49	E24	5BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	0	euploidy
ST1003	88134	6498	3.305194363	human_E25_D6_Cryo_NC_1	ST1003_R1.sc73	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	258881	8477	2.346251753	human_E25_D6_Cryo_NC_11	ST1003_R1.sc83	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	0	euploidy
ST1003	171938	7689	2.914422641	human_E25_D6_Cryo_NC_12	ST1003_R1.sc84	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	0	euploidy
ST1003	116971	7310	3.885578477	human_E25_D6_Cryo_NC_13	ST1003_R1.sc85	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1003	269805	8591	2.382090769	human_E25_D6_Cryo_NC_14	ST1003_R1.sc86	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1003	131280	8126	1.339884217	human_E25_D6_Cryo_NC_15	ST1003_R1.sc87	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	183156	8157	2.222695407	human_E25_D6_Cryo_NC_16	ST1003_R1.sc88	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1003	48100	5536	5.82952183	human_E25_D6_Cryo_NC_18	ST1003_R1.sc90	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1003	250197	7712	2.432882888	human_E25_D6_Cryo_NC_2	ST1003_R1.sc74	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	0	euploidy
ST1003	73143	5853	1.431442517	human_E25_D6_Cryo_NC_22	ST1003_R1.sc94	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	152902	8058	2.976416267	human_E25_D6_Cryo_NC_3	ST1003_R1.sc75	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	86803	7264	5.111574485	human_E25_D6_Cryo_NC_4	ST1003_R1.sc76	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1003	368881	8602	1.943445176	human_E25_D6_Cryo_NC_5	ST1003_R1.sc77	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	204003	7410	2.468591148	human_E25_D6_Cryo_NC_6	ST1003_R1.sc78	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	0	euploidy
ST1003	253048	8165	2.16125004	human_E25_D6_Cryo_NC_7	ST1003_R1.sc79	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	0	euploidy
ST1003	482495	9732	1.311723438	human_E25_D6_Cryo_NC_8	ST1003_R1.sc80	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	1	aneuploidy
ST1003	175927	8240	2.819919626	human_E25_D6_Cryo_NC_9	ST1003_R1.sc81	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	0	euploidy
ST1024	37844	5661	5.86354508	human_E26_D6_Cryo_NC_14	ST1024_R5.sc14	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	398226	8659	2.376037727	human_E26_D6_Cryo_NC_33	ST1024_R5.sc41	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	2	aneuploidy
ST1024	257739	8233	2.934363833	human_E26_D6_Cryo_NC_35	ST1024_R5.sc43	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	9	aneuploidy
ST1024	267876	8163	2.009885171	human_E26_D6_Cryo_NC_36	ST1024_R5.sc44	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	567351	9904	1.624567508	human_E26_D6_Cryo_NC_37	ST1024_R5.sc45	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	315210	9295	2.16363694	human_E26_D6_Cryo_NC_38	ST1024_R5.sc46	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	461530	9599	1.652763634	human_E26_D6_Cryo_NC_40	ST1024_R5.sc48	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	36264	4503	7.053827487	human_E26_D6_Cryo_NC_43	ST1024_R5.sc35	E26	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	67523	5702	3.419575552	human_E27_D6_Cryo_NC_13	ST1024_R5.sc57	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	337052	7925	1.855500042	human_E27_D6_Cryo_NC_14	ST1024_R5.sc58	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	304893	8791	1.752418061	human_E27_D6_Cryo_NC_16	ST1024_R5.sc60	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	222318	7521	2.036722173	human_E27_D6_Cryo_NC_17	ST1024_R5.sc61	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	344803	8078	1.716052355	human_E27_D6_Cryo_NC_18	ST1024_R5.sc62	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	263799	7832	1.884389251	human_E27_D6_Cryo_NC_19	ST1024_R5.sc63	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	263075	8022	1.919224556	human_E27_D6_Cryo_NC_20	ST1024_R5.sc64	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	498193	9435	1.376374216	human_E27_D6_Cryo_NC_21	ST1024_R5.sc65	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
