Sample	Total_base	Total_read	Clean_read	Mapped_read	Mapping_ratio	Dedup_read	Dedup_base	Genomic_base	Genomic_coverage	Genomic_depth	Lambda_percent	Conversion_ratio	CpG_TotalCpG.1X.	CpG_TotalUnique.1X.	CpG_MeanCov.1X.	CpG_MethRatio.1X.	CpG_MethReadRatio.1X.	CpG_TotalCpG.3X.	CpG_TotalUnique.3X.	CpG_MeanCov.3X.	CpG_MethRatio.3X.	CpG_MethReadRatio.3X.	CpG_TotalCpG.5X.	CpG_TotalUnique.5X.	CpG_MeanCov.5X.	CpG_MethRatio.5X.	CpG_MethReadRatio.5X.	CpG_TotalCpG.10X.	CpG_TotalUnique.10X.	CpG_MeanCov.10X.	CpG_MethRatio.10X.	CpG_MethReadRatio.10X.	CHH_TotalCHH.1X.	CHH_TotalUnique.1X.	CHH_MeanCov.1X.	CHH_MethRatio.1X.	CHH_MethReadRatio.1X.	CHH_TotalCHH.3X.	CHH_TotalUnique.3X.	CHH_MeanCov.3X.	CHH_MethRatio.3X.	CHH_MethReadRatio.3X.	CHH_TotalCHH.5X.	CHH_TotalUnique.5X.	CHH_MeanCov.5X.	CHH_MethRatio.5X.	CHH_MethReadRatio.5X.	CHH_TotalCHH.10X.	CHH_TotalUnique.10X.	CHH_MeanCov.10X.	CHH_MethRatio.10X.	CHH_MethReadRatio.10X.	CHG_TotalCHG.1X.	CHG_TotalUnique.1X.	CHG_MeanCov.1X.	CHG_MethRatio.1X.	CHG_MethReadRatio.1X.	CHG_TotalCHG.3X.	CHG_TotalUnique.3X.	CHG_MeanCov.3X.	CHG_MethRatio.3X.	CHG_MethReadRatio.3X.	CHG_TotalCHG.5X.	CHG_TotalUnique.5X.	CHG_MeanCov.5X.	CHG_MethRatio.5X.	CHG_MethReadRatio.5X.	CHG_TotalCHG.10X.	CHG_TotalUnique.10X.	CHG_MeanCov.10X.	CHG_MethRatio.10X.	CHG_MethReadRatio.10X.	orig.ident	nCount_RNA	nFeature_RNA	percent.mt	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	Stage	PBAT_index	PBAT_batch	lambda_percent	Meth_QC
human_E50_D6_Allo_ST_8	2118810300	28250804	25165002	13045513	51.8399	8517627	1194281292	1146904759	22.1661	0.3908	3.967	99.4768	14226275	9754250	1.458469385	23.84002052	21.59990241	3572046	951856	3.752716797	15.00123988	14.03835552	951984	149346	6.374352175	9.687778983	9.211614103	131273	5429	24.17995948	7.07934242	7.378471811	133849429	102445340	1.306544827	0.756821158	0.769202439	20699875	5926112	3.492994226	0.766058893	0.904701466	3555921	605897	5.868853947	1.280521194	1.83654859	253656	12773	19.85876458	7.391820246	10.02148354	47112713	34905319	1.349728762	0.689192878	0.677092356	8591603	2420474	3.54955393	0.582632679	0.636768	1679380	284478	5.903373899	0.604344835	0.873840072	120678	6367	18.95366735	2.447504319	4.873275991	ST1228	71811	7240	3.92697497597861	ST1228_R3.sc8	E50	5BB-	D6	Fresh	ST1228	ST	ST1228_R3	EPI	5	ST0224_D4	ST0224	10	Pass
human_E51_D6_Allo_ST_39	1852462950	24699506	22697720	12753963	56.1905	8889391	1252125396	1216007082	27.0809	0.4143	2.8846	99.4474	13553999	9065196	1.495168885	24.70169945	21.91550447	3704974	971411	3.814012812	14.51136239	13.58690391	1066704	165471	6.446470983	9.568588997	9.305774189	154234	6079	25.37160717	7.171728903	8.599863973	118959435	89565873	1.328178144	1.427019265	1.354141812	20359928	5741217	3.5462739	0.933021034	1.151848122	3939973	664376	5.930336135	1.331237462	2.286517656	304936	14794	20.61214006	11.68894552	15.97776379	42757770	31102331	1.37474487	1.207021267	1.124350682	8572079	2381713	3.599123404	0.728603728	0.850158739	1850186	311092	5.947391768	0.733063949	1.308194933	136438	6887	19.81094816	4.610229418	9.568376405	ST1228	87249	6990	3.1496062992126	ST1228_R2.sc39	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	TE	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_40	1679722950	22396306	20203228	9991585	49.4554	6774168	950403829	902115204	19.6943	0.3074	5.0809	99.4307	14461273	9788000	1.477449224	24.42873508	21.94231694	3792078	1001813	3.785215404	14.87274464	13.94853572	1054065	164870	6.393309881	9.676509917	9.434624269	144728	5797	24.96601691	8.539903398	9.125314797	131534369	99934825	1.316201524	1.03578819	1.01596154	21262215	6040401	3.520000576	0.826023218	1.008275014	3879624	656308	5.911285555	1.135538071	1.98169046	295342	14508	20.35718224	9.757707472	13.99390266	46835546	34393015	1.361774942	0.916781993	0.878173777	8932054	2497388	3.576558388	0.661890275	0.752083266	1841912	310654	5.929143034	0.684559252	1.11955189	133649	6864	19.47100816	3.383267774	7.342380489	ST1228	173377	8324	2.35440687057684	ST1228_R2.sc40	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	EPI	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_41	2487823050	33170974	29837350	16512061	55.3402	10088546	1393264458	1156205037	24.6511	0.394	17.0147	99.4757	11850493	8572623	1.382364884	26.92303682	24.5914534	2427356	658068	3.688609688	15.84561881	15.04099374	572931	86779	6.60218486	10.21059623	10.40074346	103275	3466	29.7965955	10.77561454	12.53252888	111652695	89161192	1.252256643	2.808688901	2.663271908	13411879	3889044	3.448631335	1.663930881	2.161895883	2014739	331838	6.071453541	3.194131323	5.825475265	237006	9603	24.68041237	26.72150057	29.46714505	39221204	30434578	1.288705367	2.280107042	2.122486833	5628151	1611377	3.492758678	1.166390987	1.488426496	948839	157190	6.036255487	1.53378949	3.310694807	97657	3900	25.04025641	13.29988205	20.85669937	ST1228	281693	8986	1.83462137859301	ST1228_R2.sc41	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	PE	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_42	2370428550	31605714	28692220	14855566	51.7756	10412011	1457873320	1417043135	28.5575	0.4828	2.8007	99.4572	16194536	10776267	1.502796469	38.89314141	35.50642933	4444737	1179665	3.767795942	26.58956257	25.06975058	1201178	187652	6.401093514	18.82641544	17.7393255	169459	5816	29.13669188	11.96359697	12.31199252	154813377	114502368	1.352053933	1.04767867	1.03534625	28430610	8045225	3.53384896	0.864958853	1.041731055	5344243	908663	5.881435692	1.172246256	1.97315859	379613	17112	22.18402291	10.35333801	14.22790819	54361593	38920089	1.396748939	0.956656103	0.92334674	11471969	3203580	3.580984087	0.729977294	0.814271697	2380446	402794	5.909834804	0.718744668	1.141013411	167696	7918	21.17908563	2.797878252	7.270881118	ST1228	209644	7751	2.00435023182156	ST1228_R2.sc42	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	TE	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_50	2107255200	28096736	24985606	7131388	28.542	3577587	499948989	431551374	8.3651	0.147	13.6809	99.4259	15683921	10242645	1.53123739	39.98362134	36.56333549	4548473	1201806	3.784698196	28.30626505	26.71530981	1265953	199960	6.331031206	20.72109597	19.375517	163607	6143	26.6330783	12.25418851	11.17056648	147970927	107615858	1.374991844	1.168049079	1.118691843	29298366	8240418	3.555446581	0.863112014	0.996873651	5796868	993386	5.835463757	1.091437649	1.673841697	353730	18139	19.50107503	8.089374828	11.91219167	52127537	36695579	1.420539978	1.045952335	0.986674343	11749979	3261588	3.602533183	0.74525861	0.809652793	2554051	434961	5.871908056	0.714160212	1.037339983	160564	8421	19.06709417	3.010435815	6.490827022	ST1228	22183	4136	2.82648875264842	ST1228_R2.sc50	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	TE	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_51	2299907850	30665438	27599506	12780343	46.3064	8186939	1146162184	1090359676	21.6724	0.3715	4.8686	99.4075	14220249	9974027	1.425727943	22.21774093	20.40543437	3223811	878756	3.668607668	14.55289963	14.01116806	725899	110096	6.593327641	10.86529474	10.81323376	131314	3425	38.33985401	10.95294599	11.03457659	134070092	103358360	1.297138345	5.348035154	4.763113436	19736710	5714127	3.454020185	1.993094091	2.208552313	2990121	507211	5.895221121	2.154650037	3.634289328	263442	9565	27.5422896	19.29842865	21.78889046	46972745	35211526	1.334016168	4.316196917	3.800870562	7978261	2286921	3.4886474	1.621844375	1.771353895	1324823	224894	5.89087748	1.430437317	2.526695362	106696	3702	28.82117774	12.23212858	16.85254246	ST1228	126472	8363	2.79666645581631	ST1228_R2.sc51	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R2	PE	5	ST0224_D5	ST0224	10	Pass
human_E51_D6_Allo_ST_89	2204721300	29396284	26923002	12277663	45.6029	8043318	1126927373	1080386534	21.8912	0.3681	4.1299	99.4823	12854034	9821351	1.308784708	45.36628642	43.06869588	1953995	541637	3.607572969	32.00339434	31.73881264	376799	50227	7.501921277	29.4861019	30.39043103	117327	3481	33.70496984	40.02833956	33.15163517	157320850	126784490	1.240852489	39.81390719	38.59534002	17062017	4954809	3.443526683	30.74888825	32.32607245	2425519	363641	6.670092206	40.41858413	46.34190908	511712	17149	29.8391743	69.64352324	69.60903551	49824270	39454062	1.262842594	34.47697366	33.10385159	6070703	1747693	3.473552277	24.58953392	26.3405638	923948	136577	6.765033644	31.71049489	39.64383661	202077	6230	32.43611557	66.8602504	70.15809805	ST1228	148788	7720	2.52305293437643	ST1228_R3.sc93	E51	5BB	D6	Fresh	ST1228	ST	ST1228_R3	TE	5	ST0224_D4	ST0224	10	Pass
human_E52_D6_Allo_ST_1	2695146750	35935290	32588528	11782431	36.1551	5955323	812694834	746368585	12.6482	0.2543	8.1613	99.3903	9976626	5668149	1.760120632	31.00323538	27.15477892	4035894	970435	4.158850412	21.63808765	19.79526059	1620979	240844	6.730410556	15.20811691	14.26298663	294839	17465	16.88170627	8.635939307	9.794774131	90412770	58728558	1.539502639	1.848116748	1.638202406	26619448	7007593	3.798657827	0.998728322	1.174536652	7806413	1267013	6.16127301	1.026612126	1.630341012	783806	53238	14.72267929	3.953341598	8.138218513	31719302	19846294	1.598248116	1.533579943	1.329939885	10345366	2670927	3.873324131	0.812743448	0.907127391	3311884	531609	6.229924625	0.731884148	1.080837436	361386	25430	14.21101062	1.721384978	4.369812195	ST0110	157841	7678	3.19435381174726	ST0110_R3.sc1	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	TE	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_12	3224409450	42992126	39058082	16935806	43.3606	10627249	1452506596	1383915740	24.4945	0.4715	4.7222	99.3426	17958153	10768958	1.667585016	31.75962958	27.932299	6516384	1621150	4.019605835	21.18620551	19.45606629	2358847	361715	6.521286095	14.39705467	13.4579054	349871	19596	17.85420494	8.386468667	8.554238191	168572630	115192120	1.463404181	1.472514094	1.352289504	42465112	11481987	3.698411433	0.940766633	1.047221969	10914373	1813779	6.017476771	1.017950743	1.400934849	872923	58362	14.95704397	3.854526747	6.726782397	58529330	38539267	1.518693389	1.263289204	1.136365412	16609908	4405821	3.769991563	0.766631223	0.81431554	4724467	776633	6.083268416	0.681614598	0.900340623	412283	28545	14.44326502	1.468972149	3.481334544	ST0110	152568	7661	3.44502123643228	ST0110_R3.sc12	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_2	2662770750	35503610	32501572	13235413	40.7224	9217467	1262086011	1222630223	23.6331	0.4166	3.1262	99.4252	15910092	10456028	1.521619108	24.50056596	22.39092881	4530231	1200057	3.775013187	17.05840116	16.09764211	1268619	203996	6.218842526	12.00725455	11.40864347	138581	6464	21.43889233	8.189388923	7.811317857	152191369	111188749	1.368765908	0.995886106	0.95773124	29248272	8269684	3.536806485	0.783552344	0.862704933	5608031	967378	5.79714548	1.05841703	1.356774019	298616	18003	16.58701328	6.074729767	7.618137541	52797441	37400445	1.411679487	0.893197579	0.842087078	11546500	3216647	3.589607439	0.655538799	0.681404997	2469656	422839	5.840653298	0.635420905	0.775785895	137812	8507	16.19983543	2.06515693	3.639791237	ST0110	267685	8409	2.3800362366214	ST0110_R3.sc2	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_24	2387031600	31827088	29520482	11324110	38.3602	5748959	786890209	691464821	12.7006	0.2356	12.1269	99.4172	8230932	5041188	1.632736569	29.68892634	25.99888741	2856237	718672	3.974326257	18.94676457	17.78902602	1004693	157129	6.394064749	13.82560527	13.39862758	134025	9162	14.62835625	9.565932111	11.47024473	84203167	58055341	1.45039484	13.50137585	11.06809432	20639537	5605114	3.682268907	3.979442488	4.038326769	5154688	858537	6.0040371	2.961108304	3.871479998	415197	28310	14.66608972	9.419133522	16.80644696	28423422	18905214	1.503469995	11.06608311	8.828850335	7847412	2091127	3.752718988	3.019648917	3.108838793	2172579	357496	6.077212053	2.132149143	3.029595278	193431	13591	14.23228607	5.793430211	13.67100775	ST0110	146296	7551	3.67884289385903	ST0110_R3.sc24	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_25	2445739950	32609866	29667764	10305250	34.7355	5470333	748065101	639764442	11.6131	0.218	14.4774	99.4188	8350501	5097222	1.638245499	43.60339966	39.13404589	2898996	717207	4.04206317	31.39485257	28.71555855	1023539	147576	6.935673822	22.3947648	20.12547123	210850	8348	25.25754672	11.93247125	11.18138933	78173401	53778571	1.453616181	3.955619199	3.350026058	19203271	5205974	3.688698983	1.454213555	1.73232625	4784808	781986	6.11878985	1.415452054	2.592037678	473851	25216	18.79167989	8.140949397	15.18782326	27198137	18099543	1.502697444	3.158957349	2.62128749	7458707	1988266	3.751362745	1.127381537	1.31929519	2035681	329582	6.176553938	1.020404543	1.814579023	211441	11581	18.25757707	4.137634919	9.609233214	ST0110	244103	8239	2.37563651409446	ST0110_R3.sc25	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_29	2864507700	38193436	34123712	15234169	44.6439	10166842	1389535782	1300117584	24.1246	0.443	6.4351	99.4081	17112516	10915998	1.567654739	29.89101009	26.81826645	5323209	1382881	3.849361586	19.79107842	18.70152265	1628495	258007	6.311824873	13.99238482	13.73342837	197292	9813	20.10516662	11.04307042	13.34461494	160575528	115037477	1.395854049	5.194224736	4.526719986	33892878	9414196	3.600188269	2.13003411	2.378713658	7339384	1240197	5.917917879	1.90418132	3.26067295	511457	27997	18.26827874	11.11244562	24.08863515	55928827	38697803	1.445271376	4.145036471	3.546365307	13470254	3686496	3.653945101	1.673202627	1.81460214	3215527	541318	5.940181187	1.408431754	2.19582692	221119	13239	16.7020923	5.985640154	14.36773407	ST0110	102621	6622	3.6396059286111	ST0110_R3.sc29	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_39	1332153750	17762050	16001404	6979120	43.6157	4974038	683419494	608071408	13.2085	0.2072	11.0252	99.4423	7795226	5610723	1.389344297	23.60357637	21.88567508	1638394	450539	3.636519813	15.56253474	14.83573756	380278	63773	5.962993743	10.23099133	10.12628895	28592	1865	15.3308311	8.896225201	11.26884863	74810848	59116732	1.265476718	1.28859613	1.221078787	9591484	2786850	3.441693668	0.86450368	0.959469833	1465192	255713	5.729829927	1.162217603	1.629954136	70635	4363	16.18954848	9.625805638	12.78953111	26065965	20028356	1.30145305	1.11377438	1.039864696	3962791	1134466	3.49308926	0.700170644	0.745882581	694626	120705	5.754740897	0.743299698	0.999965996	32762	2205	14.85804989	4.844045351	7.331628106	ST0110	103777	6854	3.92090733014059	ST0110_R3.sc39	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_58	1530355650	20404742	18462808	8782819	47.5703	6868164	942510426	908882631	19.6528	0.3097	3.5679	99.4323	11815742	8597453	1.374330514	23.14873696	21.48812571	2349522	640791	3.666596441	15.2262251	14.32872281	534646	81280	6.577829724	9.932073204	9.344691946	94917	2835	33.48042328	7.677686067	7.198873226	110921779	88924659	1.247368056	0.889916285	0.885070526	12837786	3752210	3.421393259	0.805339293	0.956979445	1793488	300515	5.968048184	1.455624245	2.219474917	182579	7056	25.87570862	11.27631803	10.51541064	38759226	30231254	1.282091242	0.800973963	0.781193411	5362704	1547182	3.466110645	0.633149377	0.704486388	848941	142743	5.947338924	0.694406521	1.126226699	76274	2866	26.61339846	3.583677599	5.99801728	ST0110	253664	8411	2.69056704932509	ST0110_R3.sc58	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_59	1776313050	23684174	21183244	9183543	43.3529	6266593	859427446	809177044	16.5825	0.2757	5.847	99.3993	10826658	7335380	1.47595053	28.05896429	25.02687945	2833061	740384	3.82647518	16.65462179	15.3445212	823097	125423	6.562568269	10.42947601	9.629614237	132081	5081	25.99507971	6.981182838	6.397534922	98781090	74990607	1.317246172	2.822405586	2.539749489	16045609	4539357	3.53477574	1.310121251	1.478835916	3041198	509793	5.965554647	1.610438041	2.381699182	253374	12758	19.86000941	9.496542562	12.64178116	34707158	25528983	1.359519805	2.303656127	2.029167381	6579528	1831461	3.592502379	1.00507087	1.065111797	1403749	234306	5.991092844	0.924746784	1.272741601	114763	5985	19.17510443	3.826501253	5.954851477	ST0110	91736	6541	4.5739949420075	ST0110_R3.sc59	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_6	2012797950	26837306	24578060	11327320	46.0871	8319639	1137322292	1085565651	21.7176	0.3699	4.5508	99.4552	13659853	9403668	1.452609024	29.23704454	26.8499764	3354136	902468	3.716625963	19.62779865	18.61031594	845255	133042	6.353294448	13.55694615	13.1434949	114344	4246	26.9298163	12.10137777	12.03813746	132636531	100795014	1.315903691	3.815681061	3.40120335	21172232	6063181	3.491934679	1.554064759	1.716333618	3612136	614352	5.879586947	1.703658977	2.661534527	269805	12742	21.17446241	13.22008162	17.00702674	45819460	33802442	1.355507392	3.143043226	2.766529648	8462522	2390383	3.540236857	1.28740304	1.388320707	1617302	274230	5.897611494	1.152900521	1.804310661	115598	5754	20.09002433	7.006946472	11.77263793	ST0110	123070	7863	3.94653449256521	ST0110_R3.sc6	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_9	2572762200	34303496	31443158	14844938	47.212	10281060	1408396314	1370861913	25.9389	0.4671	2.6651	99.4375	17543270	11321751	1.549519151	27.72987626	25.25364717	5265238	1378590	3.819292175	19.41774148	18.24822558	1549690	245970	6.300321177	13.58997853	12.92982411	187606	9095	20.62737768	8.760761957	9.318992143	170588583	122917658	1.387828126	1.128107057	1.068626455	34784025	9752900	3.566531493	0.799083084	0.908137362	7050707	1201050	5.870452521	0.9726379	1.440075543	452171	26255	17.22228147	6.431750905	9.832796752	58844390	41044616	1.433668913	0.995625993	0.930235059	13658758	3770127	3.622890688	0.68489379	0.736583416	3094575	524061	5.904990068	0.645499799	0.900648302	200868	12306	16.32276938	2.10140013	5.036149113	ST0110	80546	6676	4.1702877858615	ST0110_R3.sc9	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D6	ST0224	10	Pass
human_E52_D6_Allo_ST_92	1816069950	24214266	21655776	9836846	45.4237	7376301	1011080984	974550765	19.4716	0.3321	3.613	99.4306	13661745	9204487	1.484248389	20.0042259	17.95904651	3637327	958776	3.793719284	12.28898849	11.64061243	1017693	157887	6.44570484	8.321586451	8.373559777	147447	5494	26.83782308	7.783230797	9.589195643	119867530	90876519	1.319015421	2.412353701	2.20705051	19662168	5569564	3.530288547	1.236776688	1.477756327	3654039	613825	5.952900257	1.625548894	2.748932086	300297	13444	22.33687891	12.52277745	17.31346707	42697570	31302909	1.364012846	1.969367901	1.770852359	8223411	2294502	3.583963318	0.95990075	1.095335324	1717397	288105	5.961010743	0.956948543	1.635390629	133784	6350	21.06834646	5.759648819	10.85107793	ST0110	142783	7160	2.43166203259492	ST0110_R3.sc92	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	TE	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_93	1633785300	21783804	19504648	8602000	44.1023	6383360	875320925	839650069	17.1529	0.2861	4.0752	99.4606	11948154	8136499	1.46846377	21.53788395	19.27083071	3071495	809090	3.796234041	12.87350137	12.04376145	859533	132216	6.500975676	8.577179842	8.203885889	130598	4955	26.3568113	6.91415338	6.895187445	103900185	79484879	1.307169191	2.089686493	1.907897046	16249649	4621278	3.516267362	1.073940587	1.228965381	2959400	499781	5.92139357	1.445261144	2.138183155	228470	11181	20.43377158	11.23846346	12.65821158	37112606	27477127	1.350672725	1.717134954	1.544422007	6842147	1913428	3.575858093	0.851213215	0.938247229	1409287	236019	5.971074363	0.853649664	1.298388816	110358	5512	20.02140784	5.241612845	7.610608655	ST0110	141095	7092	4.58698040327439	ST0110_R3.sc93	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_94	1769458200	23592776	21234844	9790346	46.1051	7466539	1023549373	1000947318	20.0926	0.3411	2.2082	99.4238	13816523	9372331	1.474182143	21.14587941	19.06731726	3590315	954304	3.762234047	13.19446542	12.38212454	978223	154804	6.319106741	8.868687437	8.438780278	123419	5087	24.26164734	6.367782583	6.195911326	122469395	93257639	1.313237139	0.962513122	0.942154496	19542470	5575009	3.505370126	0.823855405	0.932200029	3483902	596508	5.840495014	1.215328076	1.639891412	220658	11636	18.96338948	8.197165693	9.063360268	43618827	32132236	1.357478733	0.837321197	0.799644441	8196613	2300647	3.562742568	0.629867294	0.671600883	1658193	281868	5.882870705	0.649110648	0.852621613	108914	5990	18.18263773	2.950774624	4.44020989	ST0110	140346	7352	4.20603365966967	ST0110_R3.sc94	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	EPI	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_95	1668369600	22244928	19622472	8195189	41.7643	6176208	846475970	811473723	16.7282	0.2765	4.1351	99.3995	11405311	7754050	1.470884377	26.49432834	23.47759368	2982960	778464	3.831853496	15.08482943	14.00171555	881602	136430	6.461936524	9.906779374	9.329394874	132033	6097	21.6554043	7.561510579	6.769498534	99677822	76660000	1.30025857	3.21469122	2.86267739	15438550	4356948	3.543432237	1.321516559	1.41667108	3002610	507210	5.919855681	1.414921216	1.919270928	224971	12891	17.45178807	8.2963587	10.0346182	35542769	26389245	1.346865702	2.583609533	2.26555539	6568708	1819427	3.610316874	1.047118109	1.118821523	1454304	243054	5.983460466	0.959938656	1.366855073	117851	6985	16.87201145	4.741078024	7.07254389	ST0110	131155	7640	4.34676527772483	ST0110_R3.sc95	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	TE	5	ST0224_D7	ST0224	10	Pass
human_E52_D6_Allo_ST_96	1836232800	24483104	21500346	8631009	40.1436	6725983	922115300	887320148	18.9318	0.3023	3.7734	99.4009	11760745	8428612	1.395335911	25.07547471	23.05186892	2494151	680020	3.667761242	15.87541113	14.97866492	581781	91451	6.361669091	10.49669003	9.939494861	82720	2950	28.04067797	9.633233898	7.846952611	109476537	86519530	1.265339017	2.280340957	2.11158196	13939970	4059926	3.43355273	1.258896788	1.424929936	2042818	350728	5.824507881	1.91368753	2.720322398	151236	7297	20.72577772	14.75979307	15.20145534	38423411	29513507	1.301892418	1.864582162	1.701265051	5799800	1665314	3.482706565	0.945292419	1.034778144	968575	165008	5.869866916	1.005300288	1.540616834	72054	3420	21.06842105	7.619774854	9.62741097	ST0110	160425	7520	4.22191055010129	ST0110_R3.sc96	E52	5BB	D6	Fresh	ST0110	ST	ST0110_R3	TE	5	ST0224_D7	ST0224	10	Pass
